"uniqueID","manmade_mean","manmade_sd","precious_mean","precious_sd","lives_mean","lives_sd","heavy_mean","heavy_sd","natural_mean","natural_sd","moves_mean","moves_sd","grasp_mean","grasp_sd","hold_mean","hold_sd","be.moved_mean","be.moved_sd","pleasant_mean","pleasant_sd","arousing_mean","arousing_sd","n"
"toga","6.4722","0.8779","2.6667","1.6562","1.3056","0.6684","1.5556","0.8087","2.7222","1.6494","2.3056","1.6357","6.3056","1.1667","6.5000","0.8783","6.3889","1.2019","4.6389","1.1989","3.5556","1.2523",38
"toilet","6.4706","1.4613","3.7353","2.1222","1.1176","0.3270","6.0588","1.0993","1.7353","1.0534","1.8529","1.2094","3.0294","1.6603","2.0882","1.4221","2.0000","1.2792","3.5000","1.3981","3.9118","1.1110",39
"toilet_paper","6.4595","1.2382","3.6216","2.1259","1.1622","0.3737","1.2162","0.4173","2.7027","1.7774","2.0000","1.4907","6.7297","0.5082","6.7568","0.5480","6.6757","0.7092","4.9189","1.2991","3.4054","1.0127",39
"tomato","1.8108","1.2436","4.5405","1.7416","5.2703","1.8951","1.7027","0.6176","6.4324","0.9586","2.0000","1.2910","6.4595","0.8026","6.6216","0.6391","6.6216","0.5940","5.7838","0.9468","3.5676","0.9872",39
"tomato_sauce","6.1111","1.0079","3.6944","1.8019","1.6111","1.0496","2.2222","1.3755","4.9167","1.7788","2.8611","2.0860","3.0000","1.8205","3.5000","1.9346","4.9167","1.7627","5.6667","1.0954","3.6944","1.4307",34
"tongs","6.7647","0.5537","2.6471","1.5351","1.1176","0.5374","1.6176","0.7791","1.5882","1.0185","3.2941","1.8012","6.4412","1.1333","6.6471","0.5440","6.5882","0.7014","4.5000","1.0801","3.4118","1.0764",35
"tongue","1.7500","1.6453","5.3333","1.7566","5.5556","1.6809","2.0000","1.1212","6.6667","0.5855","6.6944","0.5248","5.1111","1.7366","4.6667","1.8048","6.2778","1.3859","4.5000","1.5213","4.4167","1.1052",36
"tool","6.5263","1.1086","3.9211","1.6172","1.2632","0.6445","4.0526","1.5058","2.0000","1.1390","3.0789","2.0186","6.3684","0.7505","6.3421","0.7453","6.3158","0.7748","4.4474","0.6857","4.0000","0.3288",36
"toolbox","6.6154","0.8465","3.8205","1.6523","1.5641","1.3533","5.3846","0.9629","1.7692","1.4042","2.3077","1.6726","5.3077","1.2387","5.2308","1.0628","5.3846","0.9898","4.6410","0.9594","3.8205","0.6833",38
"tooth","1.9211","1.6503","5.8684","1.4175","4.4474","1.8113","1.2368","0.4896","6.6842","0.5745","3.1053","1.8569","5.7632","1.2398","5.9211","1.1242","3.0789","1.8363","4.7895","1.2554","3.9737","0.7161",38
"toothbrush","6.7368","0.8601","3.4474","1.7351","1.2105","0.4741","1.2368","0.4896","1.8684","0.9056","2.5000","1.7820","6.7368","0.4463","6.7368","0.4463","6.6316","0.7505","4.8947","1.1099","3.6316","0.8517",38
"toothpaste","6.5789","0.8893","3.1842","1.9980","1.3684","0.9130","1.8158","1.3726","2.3684","1.2395","2.5000","1.8417","5.7105","1.7539","5.8947","1.4666","6.0789","1.2386","5.1579","1.4431","3.6842","1.0931",38
"toothpick","6.4211","1.1539","2.4737","1.7818","1.4211","0.7929","1.0789","0.2733","4.6579","1.7748","2.2105","1.5096","6.4737","0.8617","6.5789","0.7581","6.6053","0.7548","4.1842","1.0096","3.7895","0.6641",40
"top_hat","6.6944","1.0370","3.7500","1.7300","1.3333","0.7559","1.8611","0.9607","1.8611","0.9900","2.1667","1.5024","6.4444","0.7725","6.6389","0.5426","6.5833","0.7700","5.1111","0.8873","3.8333","0.5606",35
"torch","6.5405","0.6053","3.6757","1.5821","1.4865","0.8699","3.1351","1.4174","2.4595","1.4062","2.7838","1.7342","5.6757","1.1317","5.7838","0.9757","5.7568","1.1157","4.9730","1.1423","3.8649","1.4561",36
"torpedo","6.9412","0.2388","3.0000","2.0151","1.2353","0.6060","6.8235","0.4586","1.1765","0.3870","4.7647","2.2165","2.2941","1.8012","1.9412","1.7742","2.1765","1.7139","2.4412","1.3968","5.6471","1.4117",36
"torso","2.8919","2.1053","4.9459","1.7942","5.9189","1.3820","5.0270","1.1423","6.1351","1.3367","6.0541","1.3733","4.8919","1.2424","4.1892","1.6806","4.6486","1.7032","5.0541","1.1042","4.0541","1.1534",37
"tortellini","6.4167","0.9063","3.5556","1.7476","1.3056","0.5248","1.5278","0.6964","2.8333","1.4639","1.6111","0.8028","6.2778","1.0032","6.5000","0.6094","6.5278","0.6088","5.8333","1.1588","3.4722","1.4038",37
"tortilla","6.5000","0.7071","3.9412","1.7222","1.3824","0.8170","1.2941","0.4625","3.8824","1.8051","1.7059","1.1154","6.4118","0.8209","6.5588","0.7859","6.7941","0.4104","5.6176","1.2556","3.5294","1.0797",37
"tostada","6.5946","0.6855","4.0811","1.6394","1.7027","1.1271","1.7027","1.2217","3.6757","1.8113","2.1622","1.5726","6.1351","0.9764","6.3243","0.7474","6.3514","1.0332","5.8919","0.8751","3.6757","1.2260",37
"totem_pole","6.5588","0.7046","5.5882","1.4380","1.8529","1.3058","6.5000","0.7487","3.2941","1.8345","2.0882","1.3566","3.0882","1.8646","2.0882","1.1110","1.8824","1.1746","5.2647","1.2627","3.3824","1.4774",39
"toucan","1.2162","1.0037","5.4054","1.3429","6.8919","0.3148","3.2162","1.3152","6.6216","0.7208","6.8649","0.3466","3.5135","1.8502","3.4865","1.5023","4.1351","1.5664","5.3514","1.2296","3.7297","1.5211",40
"touchpad","6.8649","0.4191","2.9189","1.8163","1.2162","0.6296","1.6486","0.9780","1.6757","1.0555","1.9459","1.6150","4.1622","2.2300","3.7568","2.0194","4.3784","2.2528","4.8649","1.2945","3.7297","1.0179",40
"towel","6.7429","0.4434","3.5429","2.0050","1.2286","0.4260","1.8857","1.2312","2.6000","1.5941","1.6857","1.1574","6.5143","0.8179","6.6857","0.5298","6.6286","0.5983","5.6286","1.0596","2.5143","1.0109",40
"towel_rack","6.6486","0.5877","3.1622","1.3847","1.4054","0.9849","3.0541","1.6150","1.9459","1.2898","1.6486","0.8887","5.7838","1.0836","5.2703","1.3468","4.3243","1.4153","4.7568","0.8630","3.5676","0.9586",38
"toy","6.4872","1.2747","4.4615","1.4299","1.3077","0.6136","2.6667","1.4570","2.0769","1.1094","4.1795","1.7301","6.2821","0.7930","6.3590","0.7066","6.4103","0.6774","6.0000","0.8272","3.7179","1.2555",34
"tractor","6.4474","1.4832","3.8947","1.7674","1.2368","0.5897","6.9474","0.2263","1.4737","0.9223","6.4474","1.1076","3.2632","2.0226","1.6053","1.1280","5.0000","1.5939","4.3947","1.3057","4.4737","0.9223",38
"traffic_light","6.7436","0.5946","3.5641","1.9439","1.2564","0.4424","6.1795","0.9423","1.7949","1.0804","2.6154","1.6482","3.3333","1.8964","2.5641","1.7591","2.5641","1.3337","4.1026","0.7879","4.3077","0.8631",33
"trailer","6.6579","0.8146","3.2895","1.7070","1.2632","0.8601","6.5263","0.7255","1.4474","0.8285","5.9474","1.5760","3.2895","1.8440","2.2895","1.8293","4.3684","1.5320","4.7368","0.9777","3.8158","1.0096",37
"train","6.7143","0.8250","4.5143","1.5218","1.4000","0.8117","6.9429","0.2355","1.4571","0.8859","6.6857","0.4710","2.2000","1.6234","1.2857","0.6674","3.2286","2.0013","4.8286","1.0977","4.1429","1.3093",37
"train_car","6.8333","0.5606","3.2778","1.7826","1.5556","1.0809","6.8889","0.3187","1.5000","0.8783","6.4444","0.8433","2.0556","1.6026","1.3333","0.8944","2.6389","1.6063","4.0556","0.8262","4.1389","0.7617",35
"train_set","6.7250","0.6400","4.6500","1.5941","1.4500","1.1311","4.3000","1.4536","1.8750","1.2234","5.9000","1.2568","4.7750","1.6716","3.7750","1.8185","4.4750","1.6944","5.5250","0.8469","3.6000","1.3737",39
"trampoline","6.5526","1.0830","3.3684","1.3238","1.3421","1.0469","6.1053","0.6893","1.6579","1.2142","3.7368","1.8843","3.9211","1.6172","2.0526","1.3141","2.7632","1.3241","5.3158","1.0162","4.1053","1.4480",39
"trap","6.7436","0.4983","2.7692","1.4772","1.5897","1.0187","4.5128","1.4118","1.9744","1.3667","4.2564","1.8169","4.9487","1.0748","4.5385","1.2322","4.5385","1.3926","2.9487","1.2763","4.7949","1.0804",38
"trapdoor","6.8462","0.4887","3.1026","1.7740","1.4615","1.1887","4.5128","1.3352","1.9231","1.1094","5.2564","1.5341","5.1026","1.2095","4.5641","1.6025","4.6154","1.7414","4.1026","1.0207","4.3846","0.7114",38
"trashcan","6.5128","1.1209","2.5897","1.7729","1.3333","0.7009","4.4872","1.5196","1.7436","1.1173","2.8205","1.8191","5.1282","1.3412","4.6923","1.3984","5.1538","1.1818","2.5897","1.3122","4.2564","0.6774",38
"tray","6.5429","1.2210","2.6000","1.3328","1.3143","0.4710","2.9143","1.5410","1.7429","0.9805","2.1714","1.4650","6.3429","0.7648","6.4571","0.6572","6.3714","0.7702","4.4857","0.8869","3.8000","0.9331",38
"treadmill","6.8250","0.6751","3.2000","1.6825","1.4750","1.2401","6.5500","0.5524","1.6500","0.9487","4.7750","1.6716","4.2500","1.8222","2.4000","1.7217","2.6500","1.2517","4.3750","1.0300","3.9000","0.9554",37
"treasure","5.5128","1.3153","6.8205","0.3888","1.4103","0.8181","5.6923","0.8931","3.4359","1.5694","2.2308","1.5124","4.7436","1.7580","4.6667","1.5784","4.0769","1.7379","6.6154","0.8148","4.8718","1.9625",37
"tree","1.6410","1.3858","6.3590","0.7429","6.6923","0.5691","6.5385","0.8840","6.7949","0.4690","3.7949","1.8235","4.2821","1.7160","2.4103","1.4994","1.5897","0.9380","6.5641","0.7538","2.1282","1.4900",36
"tree_trunk","1.4359","1.4104","5.1795","1.8191","6.4872","1.1892","6.8205","0.3888","6.9487","0.2235","2.0769","1.2646","3.1026","1.4831","2.4872","1.6038","1.4359","0.6804","5.4359","1.0953","3.2051","1.0306",36
"triangle","6.7692","0.6267","3.4872","1.7603","1.4103","1.1173","2.0000","1.4142","1.5128","0.7208","3.4359","2.0104","6.4872","0.7905","6.6923","0.6136","6.6410","0.5843","5.1795","1.1892","3.7692","1.4228",35
"tricycle","6.7895","0.7036","4.3158","1.6292","1.2895","0.8671","3.9211","1.3433","1.5000","0.8621","6.0526","1.5413","5.3684","1.2175","4.9211","1.2386","6.1842","0.8005","5.5789","1.1302","3.7895","1.3388",35
"trident","6.7692","0.5832","3.6154","1.7414","1.3077","0.7662","5.0513","1.3169","1.8974","1.5008","2.1795","1.4303","5.6667","1.0087","5.4615","1.2533","5.3846","1.1382","3.7949","1.0558","4.5641","0.8824",35
"trigger","6.6410","1.3473","2.3590","1.5975","1.1282","0.3387","2.2821","1.5719","1.3846","0.9351","5.3077","1.8232","6.0256","1.0879","5.8205","1.2952","5.8974","1.2311","2.9231","1.3055","5.2308","1.2022",39
"tripod","6.9189","0.2767","3.2162","1.4745","1.1892","0.5695","2.9189","1.4216","1.4865","0.9013","2.2973","1.6975","6.0000","0.7817","5.9189","1.0640","6.1351","0.9178","4.4324","0.6888","3.8919","0.5669",39
"trolley","6.8286","0.6177","4.2286","1.6992","1.3429","0.7648","6.8571","0.4300","1.6000","1.0901","6.7143","0.5725","2.4857","1.7719","1.6000","1.0059","3.4571","1.9903","5.1143","1.0508","3.8000","1.0233",38
"trombone","6.8421","0.3695","4.7368","1.2452","1.4737","1.1327","3.8684","1.3390","2.2895","1.6259","3.4737","1.8561","5.7368","1.2233","5.9737","0.8849","6.0263","0.7880","4.9474","1.2069","3.8421","1.2846",38
"trophy","6.6579","1.0724","5.6842","1.2104","1.5000","0.9795","5.0000","1.1390","1.8684","1.0180","1.8684","1.4364","5.6053","0.8233","5.5263","0.7255","5.5263","0.9223","5.8684","1.1664","3.6842","1.3970",38
"trough","6.2308","1.4042","3.2051","1.6088","1.4103","0.7152","6.1026","0.9946","3.2564","1.9156","1.5897","0.7511","3.3333","1.6276","2.2308","1.4228","2.2308","1.0628","4.3077","0.9775","3.4615","0.9416",37
"trowel","6.7500","0.5883","2.5000","1.6641","1.2000","0.5639","2.3000","1.4711","1.7250","1.0374","1.8250","1.2987","6.5500","0.5970","6.6500","0.5335","6.7000","0.5639","4.2750","0.8161","3.9250","0.7642",37
"truck","6.5946","1.3836","3.2973","2.0257","1.1892","0.4618","6.7568","1.0112","1.5135","1.0960","6.4054","1.1893","2.0541","1.5625","1.5135","0.9894","4.0000","1.8105","4.2703","1.2167","4.4865","0.9013",37
"trumpet","6.6410","0.9594","5.1026","1.2523","1.3077","0.6551","3.6154","1.3301","1.8462","1.0141","2.8974","1.8034","5.7179","1.0247","5.7692","0.9587","6.1538","0.9043","5.3077","1.1275","4.2051","1.4175",36
"trunk","6.8235","0.4586","4.0588","1.6686","1.2353","0.5537","5.8824","1.3875","1.7353","1.0818","2.2647","1.7111","3.9706","1.7492","3.1471","1.5400","3.7059","1.4041","4.6176","0.7791","3.6471","0.6912",36
"tuba","6.6154","0.8465","5.0769","1.5792","1.4103","0.8801","5.5897","1.1858","2.0513","1.5551","2.8462","1.7997","4.5897","1.5512","4.4103","1.5341","4.5128","1.6038","5.3590","1.1807","4.3077","1.6247",36
"tube_top","6.6944","0.6242","2.8889","1.7201","1.4167","0.9063","1.3611","0.7617","1.8333","1.1084","2.2222","1.5140","6.4722","0.7741","6.6111","0.5492","6.5000","0.8452","5.0278","1.3199","4.6667","1.0142",35
"tugboat","6.9231","0.3543","3.3077","1.8087","1.2821","0.7236","6.9487","0.2235","1.7436","1.3122","6.2564","1.2506","2.5385","1.8757","1.4872","1.0729","3.7692","1.5468","4.4359","1.1652","4.0513","1.0748",35
"tulip","1.4865","0.9609","5.3514","1.2956","6.5405","0.7672","1.5135","0.9316","6.7568","0.5480","2.7838","1.5835","6.3243","0.9444","6.3243","0.9734","5.7297","1.4462","6.4865","0.8035","2.8649","1.8433",34
"tumbleweed","1.4872","1.2952","2.2308","1.3271","2.9231","2.1074","1.6410","0.8425","6.4103","1.1634","5.5641","1.6826","4.4359","1.5860","4.4103","1.6498","5.6154","1.2272","3.5128","1.1669","4.1026","1.1191",39
"tuning_fork","6.6486","0.9194","3.2703","1.5393","1.2432","0.6414","2.3514","1.5495","2.0000","1.4720","3.2162","2.0431","6.5405","0.7672","6.5676","0.6888","6.5405","0.9005","4.5405","0.9602","3.8649","1.2056",38
"tupperware","6.7105","0.8671","3.1579","1.7010","1.3421","0.9087","1.7105","0.9560","1.7105","1.1603","2.0000","1.2945","6.4474","0.6017","6.5263","0.5569","6.5263","0.5569","4.8947","0.9806","3.8158","0.6919",38
"turban","6.6757","0.6260","4.0000","1.9720","1.6216","1.2770","1.8649","1.1344","2.4054","1.4806","1.7838","1.1337","5.6757","1.4917","5.9459","1.2235","6.1081","1.1968","4.8108","1.1015","3.5135","0.9316",38
"turbine","6.8056","0.4672","3.6389","1.8846","1.1944","0.4672","6.5833","0.7319","1.3056","0.6242","5.8333","1.7321","2.3056","1.6003","1.6944","1.0642","2.3611","1.2907","3.6667","1.0954","4.6667","0.9856",37
"turf","4.3243","2.1609","3.4865","1.6603","4.4595","2.1160","5.4595","1.0696","4.7297","2.0228","2.4595","1.6765","4.0541","1.4709","4.0811","1.6563","3.4324","1.6080","4.7568","1.4025","3.4324","1.1912",37
"turkey","1.3514","1.2068","4.5946","1.9644","6.7027","0.8777","4.1081","1.7286","6.8108","0.6163","6.8919","0.3148","3.7297","1.4842","3.5405","1.6261","4.2973","1.6644","4.6757","1.3955","4.1622","0.9864",36
"turnstile","6.5526","1.3891","2.4737","1.5199","1.2632","0.8601","6.1053","0.8941","1.6053","1.0277","5.5000","1.4658","5.2895","1.2060","3.3684","1.7770","4.1579","2.2121","3.4211","1.2440","4.2632","0.7600",36
"turntable","6.7750","0.9737","3.8750","1.7714","1.3750","1.2339","4.6000","1.5819","1.4750","1.3957","5.2000","1.5558","4.8000","1.3812","4.4000","1.5492","4.8750","1.5053","5.3250","1.1633","4.1500","1.6416",36
"turtle","1.2051","0.9228","5.9231","1.3055","6.9744","0.1601","4.8974","1.3726","6.7692","0.7420","6.8462","0.3655","4.9231","1.3647","4.4615","1.5017","4.7692","1.3468","5.8462","1.1130","2.8205","1.5706",36
"turtleneck","6.6765","0.9119","3.3235","1.6278","1.1765","0.7165","2.2353","1.3939","2.6471","1.7212","2.2353","1.7591","6.3529","1.0698","6.5882","0.7014","6.5294","0.9609","5.0294","1.4031","3.5294","1.2119",40
"tuxedo","6.5641","0.8521","4.6667","1.4018","1.5128","1.1441","2.8205","1.6994","2.2564","1.3518","2.4872","1.6363","5.6923","1.1955","6.2051","0.8329","6.3077","0.7998","5.7179","1.0247","4.1282","1.3014",39
"tweezers","6.6486","1.0857","2.8649","1.8433","1.2162","0.5838","1.3514","0.8238","1.4595","0.7301","3.2432","1.8620","6.6486","0.7534","6.6757","0.7092","6.6486","0.7156","4.0541","1.2460","4.3514","1.0332",38
"twig","1.2632","0.6011","3.2368","1.8950","4.3684","1.8805","1.6316","1.0246","6.6842","0.5253","2.5000","1.6066","6.3421","0.9664","6.5000","0.6877","6.6053","0.7548","4.3158","0.9036","3.8947","0.6489",38
"typewriter","6.5588","1.3071","3.6471","1.8238","1.0882","0.2879","5.2059","1.2255","1.2353","0.4306","4.0294","2.0373","4.6765","1.3421","4.4412","1.3968","4.8529","1.2823","4.8235","1.1138","3.8235","1.2178",36
"ukulele","6.8649","0.3466","4.2162","1.8579","1.4054","0.7979","1.7297","0.9617","2.2162","1.3568","2.2162","1.7342","6.4054","0.6855","6.5676","0.6888","6.5405","0.6910","5.8108","1.0498","2.9459","1.2006",36
"umbrella","6.7692","0.8417","3.5641","1.7888","1.2308","0.7420","1.6410","0.8732","1.5641","1.0953","3.2821","2.0768","6.6154","0.6734","6.5385","0.6823","6.6154","0.6734","5.3077","1.0552","3.4872","0.8847",35
"undershirt","6.8462","0.3655","2.6154","1.4070","1.2308","0.7057","1.4872","0.7905","2.4872","1.4486","2.0000","1.2566","6.7179","0.5104","6.7436","0.4983","6.6923","0.7310","4.7692","1.0873","4.0000","1.0000",35
"underwear","6.5526","1.0053","3.7368","1.8407","1.4211","0.9482","1.5526","1.4463","2.4474","1.4275","1.8421","1.0787","6.6579","0.7081","6.6316","0.7857","6.6579","0.7453","4.9474","1.2509","4.6316","1.2395",38
"unicycle","6.8974","0.3835","3.5897","1.6013","1.4615","1.4482","4.1026","1.5182","1.7179","1.3367","5.5385","1.8897","4.8974","1.2936","4.7949","1.3412","4.9744","1.7694","4.7436","1.3322","4.1282","1.4542",37
"uniform","6.6757","1.0555","4.6216","1.4211","1.2162","0.8211","2.5676","1.3651","2.1892","1.3507","2.0000","1.5811","5.9459","1.1291","6.3784","0.6391","6.4865","0.6507","4.6216","1.2550","4.4865","1.0171",37
"urinal","6.7949","0.6951","2.4615","1.7144","1.2051","0.6951","5.9487","0.9162","1.6410","1.0127","1.4359","0.7879","3.4103","1.9563","2.3333","1.4570","1.8205","1.0972","2.4103","1.4639","4.1282","1.1512",36
"urn","6.5385","1.0723","5.6667","1.0842","1.6154","1.4256","4.2564","1.3711","2.3333","1.3443","1.7949","1.2393","5.4103","1.1406","5.4103","1.2715","5.7949","0.7671","3.9744","1.3076","4.1795","1.1669",36
"vacuum","6.5676","1.1436","2.8919","1.5596","1.4595","1.0953","4.7568","1.4416","1.4324","0.6472","4.7297","1.7264","5.7027","1.1021","4.9730","1.3434","5.8919","0.8751","4.0000","1.0000","4.1892","1.1015",38
"valve","6.6000","0.7356","3.1143","1.4707","1.3429","0.9684","3.2000","1.7624","1.6000","1.0347","4.3714","2.0449","6.1714","0.8907","5.4571","1.5595","5.3714","1.4770","4.0857","0.2840","3.9429","0.7253",37
"van","6.6053","0.7898","3.5000","1.7514","1.5263","0.9512","6.5789","0.5987","1.8947","1.2256","6.3421","0.9087","2.3158","1.5614","1.7632","1.3443","5.4474","1.2455","4.8684","1.0947","3.8684","1.1664",39
"vase","6.8684","0.4140","5.1053","1.2034","1.2895","1.0374","3.8158","1.4678","2.1579","1.4242","1.5000","0.7623","5.3947","1.1517","5.6842","1.0931","5.7105","1.1368","5.4474","0.9500","3.4211","1.0813",39
"vegetable","1.5676","1.2143","5.0811","1.8764","5.5135","1.8502","2.4324","1.2369","6.8378","0.3737","2.8649","1.8583","6.1622","1.0142","6.1892","1.0759","6.2703","0.8383","5.9189","0.9243","3.3243","1.3551",37
"veil","6.4865","1.4068","5.6216","1.5519","1.1351","0.3466","1.7027","1.3095","1.7297","0.8045","3.7027","1.9560","6.0811","1.1638","6.4324","0.6472","6.5135","0.6065","5.6486","1.2068","3.5676","1.6080",35
"velcro","6.5278","1.4038","2.5556","1.4822","1.0278","0.1667","1.3056","0.4672","1.4167","0.9673","2.3889","1.7933","6.0556","1.0405","6.4444","0.7725","6.2778","0.8819","4.2778","0.8819","3.8889","0.5746",35
"vending_machine","6.5000","1.3202","3.2778","1.8144","1.3333","0.8619","6.9167","0.2803","1.5556","0.8765","2.8611","1.9295","2.8333","1.8898","1.6389","1.3126","1.5833","0.7700","4.9722","1.1335","3.6944","0.8218",39
"vent","6.7368","0.5543","3.3947","1.9248","1.2632","0.7600","3.1579","1.6362","1.5000","0.8929","1.9211","1.4956","4.1842","1.4305","4.1053","1.6569","4.0263","1.6520","4.4211","0.8893","3.6579","0.8146",39
"vest","6.8108","0.3971","3.0000","1.3744","1.3514","1.0332","1.7568","1.0383","2.4324","1.5373","1.6757","0.9734","6.2703","0.9324","6.5135","0.6921","6.5405","0.5575","5.0811","0.9826","3.4324","1.0682",38
"vial","6.8919","0.3148","3.2703","1.5925","1.1892","0.5695","1.3784","0.6811","1.3514","0.7534","1.9730","1.4041","6.3784","0.6811","6.5676","0.5022","6.6486","0.5877","3.9730","0.8329","4.0541","0.9112",37
"videocassette","6.7027","1.1753","3.6486","1.5849","1.2703","0.8383","1.4054","0.6855","1.4324","1.1190","2.3784","1.7536","6.3784","1.2985","6.7297","0.5082","6.7568","0.4350","4.8919","1.0484","3.7838","1.0576",37
"videogame","6.6757","0.6260","3.7027","1.9701","1.7838","1.4363","2.1892","1.5062","1.5676","1.2811","3.0811","1.9058","5.4865","1.5206","5.8919","1.4867","5.8378","1.4243","5.6757","1.0289","4.0541","1.4897",36
"viewfinder","6.7297","0.6078","3.6757","1.3955","1.2703","0.7321","5.7297","1.3049","1.6486","1.0060","3.2703","1.9671","5.3243","1.3135","3.4595","1.8348","3.4595","1.9521","5.1622","1.0412","3.3784","1.1390",36
"violin","6.5526","0.9211","5.3421","1.1918","1.9474","1.4132","2.5526","1.2013","2.9474","1.4132","2.3684","1.4963","5.7632","1.0249","5.8947","0.8315","6.0263","0.8538","5.6579","1.4937","2.9737","1.6021",40
